filename,stubble_density
aug_11_img64.jpeg,79.06
aug_12_img64.jpeg,79.06
aug_13_img64.jpeg,79.06
aug_0_img65.jpg,47.19
aug_1_img65.jpg,47.19
aug_2_img65.jpg,47.19
aug_3_img65.jpg,47.19
aug_4_img65.jpg,47.19
aug_5_img65.jpg,47.19
aug_6_img65.jpg,47.19
aug_7_img65.jpg,47.19
aug_8_img65.jpg,47.19
aug_9_img65.jpg,47.19
aug_10_img65.jpg,47.19
aug_11_img65.jpg,47.19
aug_12_img65.jpg,47.19
aug_13_img65.jpg,47.19
aug_0_img66.jpg,43.42
aug_1_img66.jpg,43.42
aug_2_img66.jpg,43.42
aug_3_img66.jpg,43.42
aug_4_img66.jpg,43.42
aug_5_img66.jpg,43.42
aug_6_img66.jpg,43.42
aug_7_img66.jpg,43.42
aug_8_img66.jpg,43.42
aug_9_img66.jpg,43.42
aug_10_img66.jpg,43.42
aug_11_img66.jpg,43.42
aug_12_img66.jpg,43.42
aug_13_img66.jpg,43.42
aug_0_img67.jpg,74.06
aug_1_img67.jpg,74.06
aug_2_img67.jpg,74.06
aug_3_img67.jpg,74.06
aug_4_img67.jpg,74.06
aug_5_img67.jpg,74.06
aug_6_img67.jpg,74.06
aug_7_img67.jpg,74.06
aug_8_img67.jpg,74.06
aug_9_img67.jpg,74.06
aug_10_img67.jpg,74.06
aug_11_img67.jpg,74.06
aug_12_img67.jpg,74.06
aug_13_img67.jpg,74.06
aug_0_img68.jpg,87.33
aug_1_img68.jpg,87.33
aug_2_img68.jpg,87.33
aug_3_img68.jpg,87.33
aug_4_img68.jpg,87.33
aug_5_img68.jpg,87.33
aug_6_img68.jpg,87.33
aug_7_img68.jpg,87.33
aug_8_img68.jpg,87.33
aug_9_img68.jpg,87.33
aug_10_img68.jpg,87.33
aug_11_img68.jpg,87.33
aug_12_img68.jpg,87.33
aug_13_img68.jpg,87.33
aug_0_img69.jpg,60.88
aug_1_img69.jpg,60.88
aug_2_img69.jpg,60.88
aug_3_img69.jpg,60.88
aug_4_img69.jpg,60.88
aug_5_img69.jpg,60.88
aug_6_img69.jpg,60.88
aug_7_img69.jpg,60.88
aug_8_img69.jpg,60.88
aug_9_img69.jpg,60.88
aug_10_img69.jpg,60.88
aug_11_img69.jpg,60.88
aug_12_img69.jpg,60.88
aug_13_img69.jpg,60.88
aug_0_img7.jpg,67.96
aug_1_img7.jpg,67.96
aug_2_img7.jpg,67.96
aug_3_img7.jpg,67.96
aug_4_img7.jpg,67.96
aug_5_img7.jpg,67.96
aug_6_img7.jpg,67.96
aug_7_img7.jpg,67.96
aug_8_img7.jpg,67.96
aug_9_img7.jpg,67.96
aug_10_img7.jpg,67.96
aug_11_img7.jpg,67.96
aug_12_img7.jpg,67.96
aug_13_img7.jpg,67.96
aug_0_img70.jpg,45.02
aug_1_img70.jpg,45.02
aug_2_img70.jpg,45.02
aug_3_img70.jpg,45.02
aug_4_img70.jpg,45.02
aug_5_img70.jpg,45.02
aug_6_img70.jpg,45.02
aug_7_img70.jpg,45.02
aug_8_img70.jpg,45.02
aug_9_img70.jpg,45.02
aug_10_img70.jpg,45.02
aug_11_img70.jpg,45.02
aug_12_img70.jpg,45.02
aug_13_img70.jpg,45.02
aug_0_img71.jpg,25.81
aug_1_img71.jpg,25.81
aug_2_img71.jpg,25.81
aug_3_img71.jpg,25.81
aug_4_img71.jpg,25.81
aug_5_img71.jpg,25.81
aug_6_img71.jpg,25.81
aug_7_img71.jpg,25.81
aug_8_img71.jpg,25.81
aug_9_img71.jpg,25.81
aug_10_img71.jpg,25.81
aug_11_img71.jpg,25.81
aug_12_img71.jpg,25.81
aug_13_img71.jpg,25.81
aug_0_img72.jpg,37.4
aug_1_img72.jpg,37.4
aug_2_img72.jpg,37.4
aug_3_img72.jpg,37.4
aug_4_img72.jpg,37.4
aug_5_img72.jpg,37.4
aug_6_img72.jpg,37.4
aug_7_img72.jpg,37.4
aug_8_img72.jpg,37.4
aug_9_img72.jpg,37.4
aug_10_img72.jpg,37.4
aug_11_img72.jpg,37.4
aug_12_img72.jpg,37.4
aug_13_img72.jpg,37.4
aug_0_img73.jpg,52.06
aug_1_img73.jpg,52.06
aug_2_img73.jpg,52.06
aug_3_img73.jpg,52.06
aug_4_img73.jpg,52.06
aug_5_img73.jpg,52.06
aug_6_img73.jpg,52.06
aug_7_img73.jpg,52.06
aug_8_img73.jpg,52.06
aug_9_img73.jpg,52.06
aug_10_img73.jpg,52.06
aug_11_img73.jpg,52.06
aug_12_img73.jpg,52.06
aug_13_img73.jpg,52.06
aug_0_img74.jpg,96.01
aug_1_img74.jpg,96.01
aug_2_img74.jpg,96.01
aug_3_img74.jpg,96.01
aug_4_img74.jpg,96.01
aug_5_img74.jpg,96.01
aug_6_img74.jpg,96.01
aug_7_img74.jpg,96.01
aug_8_img74.jpg,96.01
aug_9_img74.jpg,96.01
aug_10_img74.jpg,96.01
aug_11_img74.jpg,96.01
aug_12_img74.jpg,96.01
aug_13_img74.jpg,96.01
aug_0_img75.jpg,40.66
aug_1_img75.jpg,40.66
aug_2_img75.jpg,40.66
aug_3_img75.jpg,40.66
aug_4_img75.jpg,40.66
aug_5_img75.jpg,40.66
aug_6_img75.jpg,40.66
aug_7_img75.jpg,40.66
aug_8_img75.jpg,40.66
aug_9_img75.jpg,40.66
aug_10_img75.jpg,40.66
aug_11_img75.jpg,40.66
aug_12_img75.jpg,40.66
aug_13_img75.jpg,40.66
aug_0_img76.jpg,46.68
aug_1_img76.jpg,46.68
aug_2_img76.jpg,46.68
aug_3_img76.jpg,46.68
aug_4_img76.jpg,46.68
aug_5_img76.jpg,46.68
aug_6_img76.jpg,46.68
aug_7_img76.jpg,46.68
aug_8_img76.jpg,46.68
aug_9_img76.jpg,46.68
aug_10_img76.jpg,46.68
aug_11_img76.jpg,46.68
aug_12_img76.jpg,46.68
aug_13_img76.jpg,46.68
aug_0_img77.jpg,33.05
aug_1_img77.jpg,33.05
aug_2_img77.jpg,33.05
aug_3_img77.jpg,33.05
aug_4_img77.jpg,33.05
aug_5_img77.jpg,33.05
aug_6_img77.jpg,33.05
aug_7_img77.jpg,33.05
aug_8_img77.jpg,33.05
aug_9_img77.jpg,33.05
aug_10_img77.jpg,33.05
aug_11_img77.jpg,33.05
aug_12_img77.jpg,33.05
aug_13_img77.jpg,33.05
aug_0_img78.jpg,53.74
aug_1_img78.jpg,53.74
aug_2_img78.jpg,53.74
aug_3_img78.jpg,53.74
aug_4_img78.jpg,53.74
aug_5_img78.jpg,53.74
aug_6_img78.jpg,53.74
aug_7_img78.jpg,53.74
aug_8_img78.jpg,53.74
aug_9_img78.jpg,53.74
aug_10_img78.jpg,53.74
aug_11_img78.jpg,53.74
aug_12_img78.jpg,53.74
aug_13_img78.jpg,53.74
aug_0_img79.jpg,74.62
aug_1_img79.jpg,74.62
aug_2_img79.jpg,74.62
aug_3_img79.jpg,74.62
aug_4_img79.jpg,74.62
aug_5_img79.jpg,74.62
aug_6_img79.jpg,74.62
aug_7_img79.jpg,74.62
aug_8_img79.jpg,74.62
aug_9_img79.jpg,74.62
aug_10_img79.jpg,74.62
aug_11_img79.jpg,74.62
aug_12_img79.jpg,74.62
aug_13_img79.jpg,74.62
aug_0_img8.jpg,69.09
aug_1_img8.jpg,69.09
aug_2_img8.jpg,69.09
aug_3_img8.jpg,69.09
aug_4_img8.jpg,69.09
aug_5_img8.jpg,69.09
aug_6_img8.jpg,69.09
aug_7_img8.jpg,69.09
aug_8_img8.jpg,69.09
aug_9_img8.jpg,69.09
aug_10_img8.jpg,69.09
aug_11_img8.jpg,69.09
aug_12_img8.jpg,69.09
aug_13_img8.jpg,69.09
aug_0_img80.jpg,65.97
aug_1_img80.jpg,65.97
aug_2_img80.jpg,65.97
aug_3_img80.jpg,65.97
aug_4_img80.jpg,65.97
aug_5_img80.jpg,65.97
aug_6_img80.jpg,65.97
aug_7_img80.jpg,65.97
aug_8_img80.jpg,65.97
aug_9_img80.jpg,65.97
aug_10_img80.jpg,65.97
aug_11_img80.jpg,65.97
aug_12_img80.jpg,65.97
aug_13_img80.jpg,65.97
aug_0_img81.jpg,38.48
aug_1_img81.jpg,38.48
aug_2_img81.jpg,38.48
aug_3_img81.jpg,38.48
aug_4_img81.jpg,38.48
aug_5_img81.jpg,38.48
aug_6_img81.jpg,38.48
aug_7_img81.jpg,38.48
aug_8_img81.jpg,38.48
aug_9_img81.jpg,38.48
aug_10_img81.jpg,38.48
aug_11_img81.jpg,38.48
aug_12_img81.jpg,38.48
aug_13_img81.jpg,38.48
aug_0_img82.jpg,68.86
aug_1_img82.jpg,68.86
aug_2_img82.jpg,68.86
aug_3_img82.jpg,68.86
aug_4_img82.jpg,68.86
aug_5_img82.jpg,68.86
aug_6_img82.jpg,68.86
aug_7_img82.jpg,68.86
aug_8_img82.jpg,68.86
aug_9_img82.jpg,68.86
aug_10_img82.jpg,68.86
aug_11_img82.jpg,68.86
aug_12_img82.jpg,68.86
aug_13_img82.jpg,68.86
aug_0_img83.jpg,59.75
aug_1_img83.jpg,59.75
aug_2_img83.jpg,59.75
aug_3_img83.jpg,59.75
aug_4_img83.jpg,59.75
aug_5_img83.jpg,59.75
aug_6_img83.jpg,59.75
aug_7_img83.jpg,59.75
aug_8_img83.jpg,59.75
aug_9_img83.jpg,59.75
aug_10_img83.jpg,59.75
aug_11_img83.jpg,59.75
aug_12_img83.jpg,59.75
aug_13_img83.jpg,59.75
aug_0_img84.jpg,51.07
aug_1_img84.jpg,51.07
aug_2_img84.jpg,51.07
aug_3_img84.jpg,51.07
aug_4_img84.jpg,51.07
aug_5_img84.jpg,51.07
aug_6_img84.jpg,51.07
aug_7_img84.jpg,51.07
aug_8_img84.jpg,51.07
aug_9_img84.jpg,51.07
aug_10_img84.jpg,51.07
aug_11_img84.jpg,51.07
aug_12_img84.jpg,51.07
aug_13_img84.jpg,51.07
aug_0_img85.jpg,51.26
aug_1_img85.jpg,51.26
aug_2_img85.jpg,51.26
aug_3_img85.jpg,51.26
aug_4_img85.jpg,51.26
aug_5_img85.jpg,51.26
aug_6_img85.jpg,51.26
aug_7_img85.jpg,51.26
aug_8_img85.jpg,51.26
aug_9_img85.jpg,51.26
aug_10_img85.jpg,51.26
aug_11_img85.jpg,51.26
aug_12_img85.jpg,51.26
aug_13_img85.jpg,51.26
aug_0_img86.jpg,52.63
aug_1_img86.jpg,52.63
aug_2_img86.jpg,52.63
aug_3_img86.jpg,52.63
aug_4_img86.jpg,52.63
aug_5_img86.jpg,52.63
aug_6_img86.jpg,52.63
aug_7_img86.jpg,52.63
aug_8_img86.jpg,52.63
aug_9_img86.jpg,52.63
aug_10_img86.jpg,52.63
aug_11_img86.jpg,52.63
aug_12_img86.jpg,52.63
aug_13_img86.jpg,52.63
aug_0_img87.jpg,41.18
aug_1_img87.jpg,41.18
aug_2_img87.jpg,41.18
aug_3_img87.jpg,41.18
aug_4_img87.jpg,41.18
aug_5_img87.jpg,41.18
aug_6_img87.jpg,41.18
aug_7_img87.jpg,41.18
aug_8_img87.jpg,41.18
aug_9_img87.jpg,41.18
aug_10_img87.jpg,41.18
aug_11_img87.jpg,41.18
aug_12_img87.jpg,41.18
aug_13_img87.jpg,41.18
aug_0_img88.jpg,59.31
aug_1_img88.jpg,59.31
aug_2_img88.jpg,59.31
aug_3_img88.jpg,59.31
aug_4_img88.jpg,59.31
aug_5_img88.jpg,59.31
aug_6_img88.jpg,59.31
aug_7_img88.jpg,59.31
aug_8_img88.jpg,59.31
aug_9_img88.jpg,59.31
aug_10_img88.jpg,59.31
aug_11_img88.jpg,59.31
aug_12_img88.jpg,59.31
aug_13_img88.jpg,59.31
aug_0_img89.jpg,25.63
aug_1_img89.jpg,25.63
aug_2_img89.jpg,25.63
aug_3_img89.jpg,25.63
aug_4_img89.jpg,25.63
aug_5_img89.jpg,25.63
aug_6_img89.jpg,25.63
aug_7_img89.jpg,25.63
aug_8_img89.jpg,25.63
aug_9_img89.jpg,25.63
aug_10_img89.jpg,25.63
aug_11_img89.jpg,25.63
aug_12_img89.jpg,25.63
aug_13_img89.jpg,25.63
aug_0_img9.jpg,84.25
aug_1_img9.jpg,84.25
aug_2_img9.jpg,84.25
aug_3_img9.jpg,84.25
aug_4_img9.jpg,84.25
aug_5_img9.jpg,84.25
aug_6_img9.jpg,84.25
aug_7_img9.jpg,84.25
aug_8_img9.jpg,84.25
aug_9_img9.jpg,84.25
aug_10_img9.jpg,84.25
aug_11_img9.jpg,84.25
aug_12_img9.jpg,84.25
aug_13_img9.jpg,84.25
aug_0_img90.jpg,83.14
aug_1_img90.jpg,83.14
aug_2_img90.jpg,83.14
aug_3_img90.jpg,83.14
aug_4_img90.jpg,83.14
aug_5_img90.jpg,83.14
aug_6_img90.jpg,83.14
aug_7_img90.jpg,83.14
aug_8_img90.jpg,83.14
aug_9_img90.jpg,83.14
aug_10_img90.jpg,83.14
aug_11_img90.jpg,83.14
aug_12_img90.jpg,83.14
aug_13_img90.jpg,83.14
aug_0_img91.jpg,59.97
aug_1_img91.jpg,59.97
aug_2_img91.jpg,59.97
aug_3_img91.jpg,59.97
aug_4_img91.jpg,59.97
aug_5_img91.jpg,59.97
aug_6_img91.jpg,59.97
aug_7_img91.jpg,59.97
aug_8_img91.jpg,59.97
aug_9_img91.jpg,59.97
aug_10_img91.jpg,59.97
aug_11_img91.jpg,59.97
aug_12_img91.jpg,59.97
aug_13_img91.jpg,59.97
aug_0_img92.jpg,37.84
aug_1_img92.jpg,37.84
aug_2_img92.jpg,37.84
aug_3_img92.jpg,37.84
aug_4_img92.jpg,37.84
aug_5_img92.jpg,37.84
aug_6_img92.jpg,37.84
aug_7_img92.jpg,37.84
aug_8_img92.jpg,37.84
aug_9_img92.jpg,37.84
aug_10_img92.jpg,37.84
aug_11_img92.jpg,37.84
aug_12_img92.jpg,37.84
aug_13_img92.jpg,37.84
aug_0_img93.jpg,87.69
aug_1_img93.jpg,87.69
aug_2_img93.jpg,87.69
aug_3_img93.jpg,87.69
aug_4_img93.jpg,87.69
aug_5_img93.jpg,87.69
aug_6_img93.jpg,87.69
aug_7_img93.jpg,87.69
aug_8_img93.jpg,87.69
aug_9_img93.jpg,87.69
aug_10_img93.jpg,87.69
aug_11_img93.jpg,87.69
aug_12_img93.jpg,87.69
aug_13_img93.jpg,87.69
aug_0_img94.jpg,69.04
aug_1_img94.jpg,69.04
aug_2_img94.jpg,69.04
aug_3_img94.jpg,69.04
aug_4_img94.jpg,69.04
aug_5_img94.jpg,69.04
aug_6_img94.jpg,69.04
aug_7_img94.jpg,69.04
aug_8_img94.jpg,69.04
aug_9_img94.jpg,69.04
aug_10_img94.jpg,69.04
aug_11_img94.jpg,69.04
aug_12_img94.jpg,69.04
aug_13_img94.jpg,69.04
aug_0_img95.jpg,38.02
aug_1_img95.jpg,38.02
aug_2_img95.jpg,38.02
aug_3_img95.jpg,38.02
aug_4_img95.jpg,38.02
aug_5_img95.jpg,38.02
aug_6_img95.jpg,38.02
aug_7_img95.jpg,38.02
aug_8_img95.jpg,38.02
aug_9_img95.jpg,38.02
aug_10_img95.jpg,38.02
aug_11_img95.jpg,38.02
aug_12_img95.jpg,38.02
aug_13_img95.jpg,38.02
aug_0_img96.jpg,50.65
aug_1_img96.jpg,50.65
aug_2_img96.jpg,50.65
aug_3_img96.jpg,50.65
aug_4_img96.jpg,50.65
aug_5_img96.jpg,50.65
aug_6_img96.jpg,50.65
aug_7_img96.jpg,50.65
aug_8_img96.jpg,50.65
aug_9_img96.jpg,50.65
aug_10_img96.jpg,50.65
aug_11_img96.jpg,50.65
aug_12_img96.jpg,50.65
aug_13_img96.jpg,50.65
aug_0_img97.jpg,82.68
aug_1_img97.jpg,82.68
aug_2_img97.jpg,82.68
aug_3_img97.jpg,82.68
aug_4_img97.jpg,82.68
aug_5_img97.jpg,82.68
aug_6_img97.jpg,82.68
aug_7_img97.jpg,82.68
aug_8_img97.jpg,82.68
aug_9_img97.jpg,82.68
aug_10_img97.jpg,82.68
aug_11_img97.jpg,82.68
aug_12_img97.jpg,82.68
aug_13_img97.jpg,82.68
aug_0_img98.jpg,80.03
aug_1_img98.jpg,80.03
aug_2_img98.jpg,80.03
aug_3_img98.jpg,80.03
aug_4_img98.jpg,80.03
aug_5_img98.jpg,80.03
aug_6_img98.jpg,80.03
aug_7_img98.jpg,80.03
aug_8_img98.jpg,80.03
aug_9_img98.jpg,80.03
aug_10_img98.jpg,80.03
aug_11_img98.jpg,80.03
aug_12_img98.jpg,80.03
aug_13_img98.jpg,80.03
aug_0_img99.jpg,33.87
aug_1_img99.jpg,33.87
aug_2_img99.jpg,33.87
aug_3_img99.jpg,33.87
aug_4_img99.jpg,33.87
aug_5_img99.jpg,33.87
aug_6_img99.jpg,33.87
aug_7_img99.jpg,33.87
aug_8_img99.jpg,33.87
aug_9_img99.jpg,33.87
aug_10_img99.jpg,33.87
aug_11_img99.jpg,33.87
aug_12_img99.jpg,33.87
aug_13_img99.jpg,33.87
